MMSI,Message_ID,Repeat_indicator,Time,Millisecond,Region,Country,Base_station,Online_data,Group_code,Sequence_ID,Channel,Data_length,Vessel_Name,Call_sign,IMO,Ship_Type,Dimension_to_Bow,Dimension_to_stern,Dimension_to_port,Dimension_to_starboard,Draught,Destination,AIS_version,Navigational_status,ROT,SOG,Accuracy,Longitude,Latitude,COG,Heading,Regional,Maneuver,RAIM_flag,Communication_flag,Communication_state,UTC_year,UTC_month,UTC_day,UTC_hour,UTC_minute,UTC_second,Fixing_device,Transmission_control,ETA_month,ETA_day,ETA_hour,ETA_minute,Sequence,Destination_ID,Retransmit_flag,Country_code,Functional_ID,Data,Destination_ID_1,Sequence_1,Destination_ID_2,Sequence_2,Destination_ID_3,Sequence_3,Destination_ID_4,Sequence_4,Altitude,Altitude_sensor,Data_terminal,Mode,Safety_text,Non-standard_bits,Name_extension,Name_extension_padding,Message_ID_1_1,Offset_1_1,Message_ID_1_2,Offset_1_2,Message_ID_2_1,Offset_2_1,Destination_ID_A,Offset_A,Increment_A,Destination_ID_B,offsetB,incrementB,data_msg_type,station_ID,Z_count,num_data_words,health,unit_flag,display,DSC,band,msg22,offset1,num_slots1,timeout1,Increment_1,Offset_2,Number_slots_2,Timeout_2,Increment_2,Offset_3,Number_slots_3,Timeout_3,Increment_3,Offset_4,Number_slots_4,Timeout_4,Increment_4,ATON_type,ATON_name,off_position,ATON_status,Virtual_ATON,Channel_A,Channel_B,Tx_Rx_mode,Power,Message_indicator,Channel_A_bandwidth,Channel_B_bandwidth,Transzone_size,Longitude_1,Latitude_1,Longitude_2,Latitude_2,Station_Type,Report_Interval,Quiet_Time,Part_Number,Vendor_ID,Mother_ship_MMSI,Destination_indicator,Binary_flag,GNSS_status,spare,spare2,spare3,spare4
"370803000","1","0","20130825_004939","563","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","12.6","1","-39.4924333333","44.868","263.0","265.0","","0","0","","16580","","","","","","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","5","0","20130825_004953","856","2","316","316000002","1AIS_S","None","1","A","[56, 15]","CLIPPER LANCER      ","C6VS2  ","9363182","82","59","59","10","9","76","JACKSONVILLE","0","","","","","","","","","","","","","","","","","","","","1","","9","1","12","0","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_005000","43","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","12.7","1","-39.4940833333","44.8678833333","264.0","265.0","","0","0","","16584","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_005011","297","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.4","0","-39.2901833333","44.8998666667","250.0","253.0","","0","0","","33334","","","","","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_005021","243","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","12.7","1","-39.4957333333","44.8677666667","264.0","264.0","","0","0","","33707","","","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_022500","562","2","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.0","1","-70.7317666667","38.1822666667","69.0","73.0","","0","0","","49153","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"240730000","1","0","20130825_022515","733","2","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","8.74949651335","11.3","0","-64.2166666667","35.4171666667","62.0","59.0","","0","0","","66243","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_022722","66","2","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.0","1","-70.7232833333","38.1847333333","70.0","73.0","","0","0","","17516","","","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"477852400","1","0","20130825_022724","761","2","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","8","0.0","15.8","1","-69.118295","31.5984616667","63.5","54.0","","0","0","","17516","","","","","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_022800","786","2","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.0","1","-70.7208333333","38.1854166667","70.0","73.0","","0","0","","2258","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"477852400","1","0","20130825_022824","761","2","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","8","0.0","15.8","1","-69.1137116667","31.6004666667","63.1","54.0","","0","0","","2275","","","","","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_022512","108","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.0","1","-70.7313333333","38.1823833333","69.0","72.0","","0","0","","17508","","","","","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"240730000","1","0","20130825_022526","853","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","10.044064875","11.4","0","-64.216","35.4173333333","62.0","59.0","","0","0","","17508","","","","","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"477852400","1","0","20130825_022719","427","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","8","0.0","15.8","1","-69.1187566667","31.5982666667","63.5","55.0","","0","0","","66373","","","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","5","0","20130825_022720","973","2","316","316000002","1AIS_S","None","1","A","[56, 15]","ORIENT ANGEL        ","3ELB   ","9384916","79","252","37","17","28","152","CONSTANTA           ","0","","","","","","","","","","","","","","","","","","","","1","","9","12","18","0","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"240730000","1","0","20130825_022726","653","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","11.4279138134","11.3","0","-64.2093333333","35.4203333333","63.0","59.0","","0","0","","49152","","","","","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"477852400","1","0","20130825_022754","574","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","8","0.0","15.8","1","-69.1160816667","31.599435","62.9","54.0","","0","0","","49153","","","","","","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_022831","133","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.0","1","-70.7192","38.1858666667","70.0","72.0","","0","0","","66812","","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_023052","81","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.0","1","-70.7106833333","38.1884333333","68.0","71.0","","0","0","","67589","","","","","","53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_023131","362","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.0","1","-70.7082666667","38.1891833333","68.0","71.0","","0","0","","17532","","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"240730000","1","0","20130825_022246","150","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","11.4279138134","11.2","0","-64.2251666667","35.4133333333","61.0","59.0","","0","0","","17496","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"240730000","1","0","20130825_022327","242","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","6.42820152001","11.3","0","-64.2228333333","35.4145","62.0","59.0","","0","0","","49152","","","","","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"240730000","1","0","20130825_022346","149","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","5.40147488834","11.3","0","-64.2218333333","35.4148333333","62.0","59.0","","0","0","","2287","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
